name,pdf_url,isin
Amundi Funds SBI FM India Equity - AE (D)-LU0552029315,https://solutions.vwdservices.com/products/documents/70babcae-09d5-4076-91d4-a51f00fc4762/?c=0ziN0FY7GpuWOBJ9h4G%2B6DAxZWowIXhPyojQo%2Fx2l%2FsLRFiuYNcNn2tr3C%2Fg0aeh,LU0552029315
Amundi Funds SBI FM India Equity - AU (C)-LU0236501697,https://solutions.vwdservices.com/products/documents/880a122f-b498-478a-860c-17ede11bde39/?c=zqduug3kT7Er%2FyED%2FhNaVsvyp52zfnWgWyrjoICLEYvIwTwxyUlC7K%2BEho6LlT%2B7,LU0236501697
Amundi Funds SBI FM India Equity - AU (D)-LU0236502158,https://solutions.vwdservices.com/products/documents/84e68449-d8e7-4039-ad12-0cddef442726/?c=NokLQ98DMHoN3MMttNzVR0nly7G6bk3xVlktUFmONRp25GjHFh9QDqphkQY451TI,LU0236502158
Amundi Funds Top European Players - AE (C)-LU1883868819,https://solutions.vwdservices.com/products/documents/d5d6c668-4cf8-4e96-92cf-8ddc3a0f98da/?c=hMg4SuOhDCXoI6uhWGwykGi9Pju0kB1YYQVsfILnOHCUY2p10qq15QkKb6MagktT,LU1883868819
Amundi Funds Top European Players - AE (D)-LU1880406910,https://solutions.vwdservices.com/products/documents/f7cb34b0-4bd7-411d-b5ec-921552e2f398/?c=wuC0A%2FQvyW3Dk5iGmHtceNH8MRwShAT0k7atLMh1L8q3mmsC03KhgehPC%2Fhjl1wm,LU1880406910
Amundi Funds US Pioneer Fund - AE (C)-LU1883872332,https://solutions.vwdservices.com/products/documents/797df657-309e-44c9-a02e-2a359f21d96f/?c=I9Z%2FIelkVcls9BQRib7rlpJIP2C5SyfoXSG46MPD1%2B94ppbpNkz14Tj6O7CY6bD4,LU1883872332
Amundi Funds US Pioneer Fund - AU (C)-LU1883872415,https://solutions.vwdservices.com/products/documents/cbff5a78-8d0c-488f-b69c-cea9f241d0ee/?c=qHw6V2DUxSErWLVsx%2FtUiUEGXWarsQUIvzrI6lfPDPubctVB4v%2BxkL0gN%2BzB80Cf,LU1883872415
Amundi Funds Volatility Euro - AE (C)-LU0272941971,https://solutions.vwdservices.com/products/documents/763a78e2-2d85-44c0-b402-bde0f3b741cb/?c=0II4hAVvgRpEWd1PIubMzasNlyUXxOwsTBJ8K%2FPjJqlYy%2FE8eEDcnG8P2EFvxRRi,LU0272941971
Amundi Funds Volatility Euro - AE (D)-LU0272942359,https://solutions.vwdservices.com/products/documents/be198745-c7dd-4e68-bbdf-5b146bd91625/?c=tFutji8xpkI9XD5QgSw%2BpwP2LZKeqrlgUieD82LiSy%2Bg4SXsTSheyE5ITPpSUsE2,LU0272942359
Amundi Funds Volatility World - AHE (C)-LU0442406889,https://solutions.vwdservices.com/products/documents/f3d9545d-fb02-4411-80d6-f6a3f4e33181/?c=62k1t%2BxMraTYohHJLnVCs43T8Kj%2FCWvLbsSv71aS1K4vZtM%2FaQ8ENhG8JBuDtLbl,LU0442406889
